Customer_ID,Customer_Name,Email,Phone,Gender,Age,City,State,Country,Pincode,Industry,Customer_Segment,Signup_Date,Last_Purchase_Date,Loyalty_Status,Validation_Status
CUST0466,Siddharth Kulkarni,siddharth.kulkarni12@yahoo.com,6787541815,Male,24,Nagpur,Maharashtra,India,440037,Healthcare,Retail,2025-03-17,2025-12-02,Gold,Valid
CUST0467,Sneha Kulkarni,sneha.kulkarni93@gmail.com,7436294897,Female,35,Coimbatore,Tamil Nadu,India,641065,Retail,Retail,2025-10-23,2025-12-25,Platinum,Valid
CUST0468,Varun Verma,varun.verma40@outlook.com,7966613473,Male,21,Pune,Maharashtra,India,411036,E-Commerce,Corporate,2025-12-23,2026-05-24,Platinum,Valid
CUST0469,Rekha Sharma,rekha.sharma49@novakart.in,7512257207,Female,24,Nagpur,Maharashtra,India,440052,E-Commerce,Retail,2024-03-19,2024-09-09,Silver,Valid
CUST0472,Abhinav Saxena,abhinav.saxena55@yahoo.com,9531361487,Male,32,Coimbatore,Tamil Nadu,India,641032,E-Commerce,Corporate,2024-12-05,2026-01-09,Platinum,Valid
CUST0473,Kavya Joshi,kavya.joshi88@outlook.com,8410727284,Female,30,Pune,Maharashtra,India,411048,Retail,Corporate,2024-10-28,2024-11-12,Gold,Valid
CUST0474,Sneha Shetty,sneha.shetty16@gmail.com,8004254882,Female,36,Delhi,Delhi,India,110044,Corporate,Retail,2025-03-18,2026-01-11,Platinum,Valid
CUST0475,Nikhil Kumar,nikhil.kumar41@outlook.com,9614494296,Male,20,Noida,Uttar Pradesh,India,201084,Financial Services,Retail,2024-07-23,2025-04-05,Platinum,Valid
CUST0476,Abhinav Chatterjee,abhinav.chatterjee48@gmail.com,7661287585,Male,30,Jaipur,Rajasthan,India,302055,IT Services,Corporate,2025-02-24,2025-10-18,Gold,Valid
CUST0477,Vihaan Menon,vihaan.menon88@yahoo.com,8298940626,Male,44,Bengaluru,Karnataka,India,560069,Financial Services,Wholesale,2024-02-25,2024-05-21,Gold,Valid
CUST0478,Pranav Shah,pranav.shah47@gmail.com,6198038287,Male,59,Chennai,Tamil Nadu,India,600038,Financial Services,Wholesale,2024-06-07,2025-04-11,Platinum,Valid
CUST0479,Rekha Choudhury,rekha.choudhury24@yahoo.com,6813317087,Female,18,Indore,Madhya Pradesh,India,452017,IT Services,Retail,2025-05-10,2025-08-12,Gold,Valid
CUST0480,Rithvik Shah,rithvik.shah65@gmail.com,7328837744,Male,57,Hyderabad,Telangana,India,500085,Manufacturing,Corporate,2024-10-08,2025-11-12,Gold,Valid
CUST0481,Lakshmi Trivedi,lakshmi.trivedi28@novakart.in,9094097052,Female,24,Jaipur,Rajasthan,India,302068,Corporate,Corporate,2025-01-01,2026-05-28,Silver,Valid
CUST0482,Tarun Das,tarun.das32@gmail.com,8724461767,Male,63,Pune,Maharashtra,India,411083,Financial Services,Wholesale,2025-11-05,2026-03-19,Platinum,Valid
CUST0483,Shreya Nambiar,shreya.nambiar84@outlook.com,6023117753,Female,38,Ahmedabad,Gujarat,India,380023,IT Services,Retail,2025-03-06,2026-06-21,Platinum,Valid
CUST0484,Arjun Chawla,arjun.chawla66@gmail.com,6251762983,Male,34,Kolkata,West Bengal,India,700042,Manufacturing,Corporate,2024-10-19,2025-06-06,Gold,Valid
CUST0485,Yash Deshmukh,yash.deshmukh21@yahoo.com,6302056981,Male,70,Noida,Uttar Pradesh,India,201033,Manufacturing,Wholesale,2025-10-19,2026-03-03,Platinum,Valid
CUST0486,Riya Shah,riya.shah74@novakart.in,7176619128,Female,31,Mangaluru,Karnataka,India,575022,Corporate,Retail,2024-02-22,2025-10-29,Gold,Valid
CUST0487,Ananya Kumar,ananya.kumar59@outlook.com,7418938984,Female,70,Indore,Madhya Pradesh,India,452089,Manufacturing,Retail,2024-04-23,2025-12-10,Platinum,Valid
CUST0488,Kavya Malhotra,kavya.malhotra43@novakart.in,6238503719,Female,19,Mumbai,Maharashtra,India,400054,Healthcare,Retail,2025-09-19,2025-10-30,Gold,Valid
CUST0489,Shreya Iyer,shreya.iyer73@gmail.com,9743000389,Female,64,Indore,Madhya Pradesh,India,452097,Retail,Wholesale,2025-07-19,2026-03-22,Platinum,Valid
CUST0490,Sameer Menon,sameer.menon99@novakart.in,9195535603,Male,42,Ahmedabad,Gujarat,India,380021,Corporate,Wholesale,2025-02-26,2026-03-15,Silver,Valid
CUST0491,Aarav Saxena,aarav.saxena19@gmail.com,8055934296,Male,64,Kochi,Kerala,India,682094,Retail,Retail,2024-03-19,2024-11-30,Platinum,Valid
CUST0492,Amit Nambiar,amit.nambiar66@yahoo.com,8384588105,Male,65,Nagpur,Maharashtra,India,440089,Retail,Corporate,2024-07-27,2024-12-14,Gold,Valid
CUST0493,Manav Hegde,manav.hegde28@outlook.com,9710704496,Male,53,Mangaluru,Karnataka,India,575020,Financial Services,Retail,2025-09-16,2026-03-31,Gold,Valid
CUST0494,Ananya Saxena,ananya.saxena38@gmail.com,9804085095,Female,42,Mysuru,Karnataka,India,570085,E-Commerce,Retail,2025-09-28,2026-05-08,Silver,Valid
CUST0495,Rekha Choudhury,rekha.choudhury80@gmail.com,8876998426,Female,65,Jaipur,Rajasthan,India,302040,E-Commerce,Retail,2025-11-29,2026-02-07,Silver,Valid
CUST0496,Karthik Menon,karthik.menon14@novakart.in,8901495427,Male,52,Jaipur,Rajasthan,India,302012,IT Services,Corporate,2024-02-07,2025-02-08,Silver,Valid
CUST0497,Deepa Saxena,deepa.saxena84@gmail.com,8172444723,Female,53,Pune,Maharashtra,India,411028,Retail,Wholesale,2024-08-26,2024-12-21,Platinum,Valid
CUST0498,Sai Bhat,sai.bhat15@outlook.com,8405809351,Male,50,Delhi,Delhi,India,110074,Healthcare,Corporate,2024-03-20,2024-11-17,Silver,Valid
CUST0499,Akash Agarwal,akash.agarwal19@novakart.in,7059556574,Male,41,Bengaluru,Karnataka,India,560030,E-Commerce,Corporate,2024-06-02,2026-01-28,Silver,Valid
CUST0500,Dev Chawla,dev.chawla37@outlook.com,7611398986,Male,31,Hyderabad,Telangana,India,500077,IT Services,Retail,2025-11-06,2026-03-20,Platinum,Valid
